rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,From: shot_made_flag,Into: shot_made_flag,Predicted Probability: shot_made_flag=0,Predicted Probability: shot_made_flag=1
26089,Driving Layup Shot,Layup,318,29901097,34.0443,0,0,-118.2698,4,3,0,,25,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26081,14575,71,94.33,1,1,0.256528037,0.743471963
26114,Driving Layup Shot,Layup,322,29901114,34.0443,0,0,-118.2698,5,3,0,,14,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26108,15770,70,96.34,1,1,0.232920677,0.767079323
26115,Slam Dunk Shot,Dunk,450,29901114,34.0443,0,0,-118.2698,5,4,0,,40,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26112,15770,70,96.34,1,1,0.016033246,0.983966754
26116,Jump Shot,Jump Shot,452,29901114,34.0173,-91,27,-118.3608,5,4,0,,1,9,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26113,15770,70,96.34,1,0,0.776515766,0.223484234
26117,Hook Shot,Hook Shot,484,29901114,33.9963,1,48,-118.2688,2,4,0,,9,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26115,15770,70,96.34,1,0,0.651927759,0.348072241
26137,Jump Shot,Jump Shot,84,29901144,34.0393,-128,5,-118.3978,4,1,0,,6,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26122,16913,71,97.49,1,0,0.695856479,0.304143521
26138,Jump Shot,Jump Shot,496,29901144,33.8113,-149,233,-118.4188,1,4,0,,19,27,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26139,16913,71,97.49,1,0,0.663044553,0.336955447
26173,Layup Shot,Layup,85,29901171,34.0443,0,0,-118.2698,0,1,0,,47,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/18/2000,LAL @ DAL,DAL,26162,15199,67,97.73,1,0,0.631024815,0.368975185
26174,Jump Shot,Jump Shot,240,29901171,34.0393,-154,5,-118.4238,8,3,0,,37,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/18/2000,LAL @ DAL,DAL,26165,15199,67,97.73,1,0,0.752653988,0.247346012
26175,Jump Shot,Jump Shot,416,29901171,33.8433,74,201,-118.1958,3,4,0,,9,21,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/18/2000,LAL @ DAL,DAL,26173,15199,67,97.73,1,0,0.679661724,0.320338276
26176,Layup Shot,Layup,478,29901171,34.0443,0,0,-118.2698,0,4,0,,36,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/18/2000,LAL @ DAL,DAL,26177,15199,67,97.73,1,0,0.684151006,0.315848994
26195,Jump Shot,Jump Shot,33,29901185,33.7903,1,254,-118.2688,7,1,0,,24,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/19/2000,LAL @ SAS,SAS,26179,14202,72,95.28,1,0,0.644994454,0.355005546
26196,Jump Shot,Jump Shot,229,29901185,34.0473,231,-3,-118.0388,0,2,0,,0,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,4/19/2000,LAL @ SAS,SAS,26184,14202,72,95.28,1,0,0.688750466,0.311249534
26197,Jump Shot,Jump Shot,354,29901185,33.9573,-149,87,-118.4188,9,4,0,,46,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/19/2000,LAL @ SAS,SAS,26190,14202,72,95.28,1,0,0.721417901,0.278582099
26214,Jump Shot,Jump Shot,239,40000005,33.9193,125,125,-118.1448,1,2,1,01JAN00:00:00:00,43,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/22/2001,LAL vs. POR,POR,26204,15829,70,94.62,1,0,0.580379316,0.419620684
26215,Jump Shot,Jump Shot,256,40000005,33.5173,102,527,-118.1678,0,2,1,01JAN00:00:00:00,0,53,,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,4/22/2001,LAL vs. POR,POR,26205,15829,70,94.62,1,0,0.976730341,0.023269659
26216,Running Jump Shot,Jump Shot,332,40000005,33.9703,-46,74,-118.3158,3,3,1,01JAN00:00:00:00,27,8,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/22/2001,LAL vs. POR,POR,26212,15829,70,94.62,1,1,0.238720674,0.761279326
26217,Jump Shot,Jump Shot,456,40000005,33.9433,-166,101,-118.4358,3,4,1,01JAN00:00:00:00,32,19,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/22/2001,LAL vs. POR,POR,26215,15829,70,94.62,1,0,0.6979191,0.3020809
26228,Running Jump Shot,Jump Shot,397,40000015,33.9703,32,74,-118.2378,7,4,1,01JAN00:00:00:00,26,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/26/2001,LAL vs. POR,POR,26227,18268,71,97.97,1,1,0.124312537,0.875687463
26247,Driving Layup Shot,Layup,26,40000022,34.0443,0,0,-118.2698,7,1,1,01JAN00:00:00:00,56,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/29/2001,LAL @ POR,POR,26232,14760,66,93.94,1,1,0.215142281,0.784857719
26248,Layup Shot,Layup,117,40000022,34.0443,0,0,-118.2698,10,2,1,01JAN00:00:00:00,42,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/29/2001,LAL @ POR,POR,26237,14760,66,93.94,1,0,0.63643397,0.36356603
26249,Turnaround Jump Sh,Jump Shot,251,40000022,33.9893,-107,55,-118.3768,10,3,1,01JAN00:00:00:00,58,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/29/2001,LAL @ POR,POR,26246,14760,66,93.94,1,1,0.456324304,0.543675696
26250,Driving Layup Shot,Layup,279,40000022,34.0443,0,0,-118.2698,7,3,1,01JAN00:00:00:00,11,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/29/2001,LAL @ POR,POR,26248,14760,66,93.94,1,1,0.263403601,0.736596399
26251,Jump Shot,Jump Shot,287,40000022,33.8843,108,160,-118.1618,6,3,1,01JAN00:00:00:00,16,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/29/2001,LAL @ POR,POR,26249,14760,66,93.94,1,0,0.671727735,0.328272265
26269,Layup Shot,Layup,214,40000043,34.0443,0,0,-118.2698,5,2,1,01JAN00:00:00:00,7,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26260,14347,68,94,1,0,0.683959914,0.316040087
26270,Jump Shot,Jump Shot,238,40000043,33.9873,117,57,-118.1528,2,2,1,01JAN00:00:00:00,25,13,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26263,14347,68,94,1,0,0.747386007,0.252613994
26271,Reverse Dunk Shot,Dunk,306,40000043,34.0443,0,0,-118.2698,8,3,1,01JAN00:00:00:00,1,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26267,14347,68,94,1,1,0.08889053,0.91110947
26272,Jump Shot,Jump Shot,326,40000043,33.9093,117,135,-118.1528,5,3,1,01JAN00:00:00:00,30,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26269,14347,68,94,1,0,0.673384094,0.326615906
26273,Driving Layup Shot,Layup,339,40000043,34.0443,0,0,-118.2698,3,3,1,01JAN00:00:00:00,48,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26271,14347,68,94,1,1,0.261302036,0.738697964
26274,Turnaround Jump Sh,Jump Shot,379,40000043,34.0593,146,-15,-118.1238,0,3,1,01JAN00:00:00:00,30,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,5/6/2001,LAL vs. SAC,SAC,26273,14347,68,94,1,1,0.468731315,0.531268685
26293,Layup Shot,Layup,243,40000049,34.0443,0,0,-118.2698,1,2,1,01JAN00:00:00:00,9,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/8/2001,LAL vs. SAC,SAC,26286,15382,68,92.86,1,0,0.65817642,0.34182358
26313,Jump Shot,Jump Shot,39,40000050,33.9913,56,53,-118.2138,7,1,1,01JAN00:00:00:00,29,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,5/11/2001,LAL @ SAC,SAC,26297,14294,74,97.92,1,0,0.695074893,0.304925107
26314,Jump Shot,Jump Shot,328,40000050,34.0083,178,36,-118.0918,3,3,1,01JAN00:00:00:00,28,18,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/11/2001,LAL @ SAC,SAC,26309,14294,74,97.92,1,0,0.668376598,0.331623402
26315,Jump Shot,Jump Shot,371,40000050,34.0443,148,0,-118.1218,11,4,1,01JAN00:00:00:00,37,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,5/11/2001,LAL @ SAC,SAC,26313,14294,74,97.92,1,0,0.695917565,0.304082435
26341,Jump Shot,Jump Shot,20,40000051,33.8883,-94,156,-118.3638,9,1,1,01JAN00:00:00:00,49,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/13/2001,LAL @ SAC,SAC,26319,14698,71,96.11,1,0,0.565874901,0.4341251
26342,Jump Shot,Jump Shot,242,40000051,33.9403,-31,104,-118.3008,11,3,1,01JAN00:00:00:00,41,10,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,5/13/2001,LAL @ SAC,SAC,26329,14698,71,96.11,1,0,0.588459497,0.411540503
26343,Driving Layup Shot,Layup,244,40000051,34.0443,0,0,-118.2698,11,3,1,01JAN00:00:00:00,36,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/13/2001,LAL @ SAC,SAC,26330,14698,71,96.11,1,1,0.195331873,0.804668127
26344,Jump Shot,Jump Shot,257,40000051,33.8543,-16,190,-118.2858,10,3,1,01JAN00:00:00:00,6,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/13/2001,LAL @ SAC,SAC,26333,14698,71,96.11,1,0,0.603022823,0.396977178
26376,Dunk Shot,Dunk,219,40000069,34.0403,-1,4,-118.2708,10,3,1,01JAN00:00:00:00,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/19/2001,LAL @ SAS,SAS,26361,15435,70,89.06,1,1,0.195765794,0.804234206
26377,Layup Shot,Layup,272,40000069,34.0443,3,0,-118.2668,5,3,1,01JAN00:00:00:00,2,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/19/2001,LAL @ SAS,SAS,26366,15435,70,89.06,1,0,0.631583605,0.368416395
26378,Slam Dunk Shot,Dunk,370,40000069,34.0503,3,-6,-118.2668,6,4,1,01JAN00:00:00:00,38,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/19/2001,LAL @ SAS,SAS,26376,15435,70,89.06,1,1,0.014427352,0.985572648
26379,Layup Shot,Layup,405,40000069,34.0503,-1,-6,-118.2708,3,4,1,01JAN00:00:00:00,58,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/19/2001,LAL @ SAS,SAS,26378,15435,70,89.06,1,0,0.617284898,0.382715102
26400,Jump Shot,Jump Shot,16,40000070,33.9783,-166,66,-118.4358,8,1,1,01JAN00:00:00:00,51,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/21/2001,LAL @ SAS,SAS,26382,12631,72,94.54,1,0,0.733739089,0.266260912
26401,Jump Shot,Jump Shot,150,40000070,33.8733,-101,171,-118.3708,4,2,1,01JAN00:00:00:00,25,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/21/2001,LAL @ SAS,SAS,26389,12631,72,94.54,1,0,0.715743171,0.284256829
26402,Jump Shot,Jump Shot,190,40000070,34.0023,-1,42,-118.2708,1,2,1,01JAN00:00:00:00,41,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,5/21/2001,LAL @ SAS,SAS,26391,12631,72,94.54,1,0,0.790265714,0.209734286
26403,Turnaround Jump Sh,Jump Shot,369,40000070,33.9073,-1,137,-118.2708,6,4,1,01JAN00:00:00:00,43,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,5/21/2001,LAL @ SAS,SAS,26401,12631,72,94.54,1,1,0.412314519,0.587685481
26425,Jump Shot,Jump Shot,233,40000071,34.0523,-136,-8,-118.4058,2,2,1,01JAN00:00:00:00,35,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26415,16591,71,99.11,1,0,0.703096644,0.296903356
26426,Turnaround Jump Sh,Jump Shot,301,40000071,33.9533,-79,91,-118.3488,8,3,1,01JAN00:00:00:00,23,12,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26419,16591,71,99.11,1,1,0.358392019,0.641607981
26427,Slam Dunk Shot,Dunk,315,40000071,34.0443,0,0,-118.2698,6,3,1,01JAN00:00:00:00,22,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26421,16591,71,99.11,1,1,0.012789759,0.987210241
26428,Jump Shot,Jump Shot,322,40000071,33.8983,-79,146,-118.3488,5,3,1,01JAN00:00:00:00,42,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26422,16591,71,99.11,1,0,0.58744555,0.41255445
26429,Driving Layup Shot,Layup,370,40000071,34.0443,0,0,-118.2698,1,3,1,01JAN00:00:00:00,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26423,16591,71,99.11,1,1,0.190186648,0.809813352
26430,Reverse Layup Shot,Layup,383,40000071,34.0443,0,0,-118.2698,0,3,1,01JAN00:00:00:00,3,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/25/2001,LAL vs. SAS,SAS,26424,16591,71,99.11,1,1,0.346665367,0.653334633
26445,Turnaround Jump Sh,Jump Shot,272,40000072,33.9283,-4,116,-118.2738,10,3,1,01JAN00:00:00:00,25,11,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,5/27/2001,LAL vs. SAS,SAS,26441,14478,72,94.83,1,1,0.342727038,0.657272962
26446,Jump Shot,Jump Shot,282,40000072,33.8443,24,200,-118.2458,8,3,1,01JAN00:00:00:00,44,20,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/27/2001,LAL vs. SAS,SAS,26442,14478,72,94.83,1,0,0.637743621,0.362256379
26447,Running Jump Shot,Jump Shot,407,40000072,33.9973,-1,47,-118.2708,9,4,1,01JAN00:00:00:00,5,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,5/27/2001,LAL vs. SAS,SAS,26446,14478,72,94.83,1,1,0.314999536,0.685000464
26448,Jump Shot,Jump Shot,423,40000072,33.8583,-181,186,-118.4508,7,4,1,01JAN00:00:00:00,13,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,5/27/2001,LAL vs. SAS,SAS,26447,14478,72,94.83,1,0,0.725761907,0.274238093
26449,Jump Shot,Jump Shot,437,40000072,33.9133,-130,131,-118.3998,6,4,1,01JAN00:00:00:00,15,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/27/2001,LAL vs. SAS,SAS,26448,14478,72,94.83,1,0,0.698504012,0.301495988
26469,Jump Shot,Jump Shot,56,40000083,33.8923,155,152,-118.1148,5,1,1,01JAN00:00:00:00,33,21,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,6/6/2001,LAL vs. PHI,PHI,26451,14078,71,94.81,1,0,0.613959996,0.386040005
26470,Jump Shot,Jump Shot,220,40000083,33.8883,-16,156,-118.2858,0,2,1,01JAN00:00:00:00,47,15,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,6/6/2001,LAL vs. PHI,PHI,26459,14078,71,94.81,1,0,0.684049828,0.315950172
26471,Jump Shot,Jump Shot,363,40000083,34.0593,125,-15,-118.1448,11,4,1,01JAN00:00:00:00,29,12,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,6/6/2001,LAL vs. PHI,PHI,26465,14078,71,94.81,1,0,0.72149886,0.27850114
26492,Jump Shot,Jump Shot,43,40000084,33.9193,-101,125,-118.3708,7,1,1,01JAN00:00:00:00,19,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,6/8/2001,LAL vs. PHI,PHI,26476,16775,70,97.13,1,0,0.524206582,0.475793418
26493,Jump Shot,Jump Shot,125,40000084,33.8813,-73,163,-118.3428,0,1,1,01JAN00:00:00:00,28,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,6/8/2001,LAL vs. PHI,PHI,26481,16775,70,97.13,1,0,0.545489198,0.454510802
26494,Slam Dunk Shot,Dunk,237,40000084,34.0443,0,0,-118.2698,0,2,1,01JAN00:00:00:00,23,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,6/8/2001,LAL vs. PHI,PHI,26487,16775,70,97.13,1,1,0.011248752,0.988751249
26522,Jump Shot,Jump Shot,108,40000085,33.9403,-12,104,-118.2818,11,2,1,01JAN00:00:00:00,27,10,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,6/10/2001,LAL @ PHI,PHI,26501,13422,67,95.74,1,0,0.704233317,0.295766683
26523,Driving Layup Shot,Layup,223,40000085,34.0443,0,0,-118.2698,10,3,1,01JAN00:00:00:00,55,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,6/10/2001,LAL @ PHI,PHI,26513,13422,67,95.74,1,1,0.285661872,0.714338128
26524,Jump Shot,Jump Shot,261,40000085,33.9623,-4,82,-118.2738,5,3,1,01JAN00:00:00:00,32,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,6/10/2001,LAL @ PHI,PHI,26517,13422,67,95.74,1,0,0.734368854,0.265631146
26535,Driving Finger Rol,Layup,73,40000086,34.0443,0,0,-118.2698,3,1,1,01JAN00:00:00:00,46,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,6/13/2001,LAL @ PHI,PHI,26527,13613,71,91.71,1,1,0.162192958,0.837807042
26536,Driving Layup Shot,Layup,324,40000086,34.0443,0,0,-118.2698,3,3,1,01JAN00:00:00:00,47,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,6/13/2001,LAL @ PHI,PHI,26534,13613,71,91.71,1,1,0.30696308,0.69303692
26537,Slam Dunk Shot,Dunk,330,40000086,34.0443,0,0,-118.2698,3,3,1,01JAN00:00:00:00,34,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,6/13/2001,LAL @ PHI,PHI,26535,13613,71,91.71,1,1,0.02423412,0.97576588
26554,Jump Shot,Jump Shot,218,40000087,33.8083,-84,236,-118.3538,2,2,1,01JAN00:00:00:00,30,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,6/15/2001,LAL @ PHI,PHI,26545,15796,67,96.66,1,0,0.685583728,0.314416272
26555,Jump Shot,Jump Shot,273,40000087,34.0083,-27,36,-118.2968,10,3,1,01JAN00:00:00:00,36,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,6/15/2001,LAL @ PHI,PHI,26550,15796,67,96.66,1,0,0.723379163,0.276620837
26578,Jump Shot,Jump Shot,25,40100161,33.9873,91,57,-118.1788,9,1,1,01FEB01:00:00:00,57,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26558,15149,65,97.58,1,0,0.63889973,0.361100271
26579,Driving Layup Shot,Layup,258,40100161,34.0443,0,0,-118.2698,11,3,1,01FEB01:00:00:00,10,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26571,15149,65,97.58,1,1,0.214208943,0.785791057
26580,Layup Shot,Layup,275,40100161,34.0443,0,0,-118.2698,8,3,1,01FEB01:00:00:00,27,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26573,15149,65,97.58,1,0,0.620703551,0.379296449
26581,Jump Shot,Jump Shot,312,40100161,33.9003,-153,144,-118.4228,5,3,1,01FEB01:00:00:00,0,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26575,15149,65,97.58,1,0,0.656400956,0.343599044
26582,Layup Shot,Layup,351,40100161,34.0443,0,0,-118.2698,1,3,1,01FEB01:00:00:00,25,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26578,15149,65,97.58,1,0,0.64787861,0.35212139
26583,Driving Finger Rol,Layup,446,40100161,34.0443,0,0,-118.2698,6,4,1,01FEB01:00:00:00,11,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/21/2002,LAL vs. POR,POR,26583,15149,65,97.58,1,1,0.136005702,0.863994298
26602,Jump Shot,Jump Shot,96,40100162,33.8203,121,224,-118.1488,0,1,1,01FEB01:00:00:00,57,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/25/2002,LAL vs. POR,POR,26590,13787,74,92.06,1,0,0.672565674,0.327434326
26603,Running Jump Shot,Jump Shot,139,40100162,33.9743,-42,70,-118.3118,9,2,1,01FEB01:00:00:00,44,8,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/25/2002,LAL vs. POR,POR,26593,13787,74,92.06,1,1,0.263568677,0.736431323
26604,Jump Shot,Jump Shot,391,40100162,33.9913,-54,53,-118.3238,11,4,1,01FEB01:00:00:00,3,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/25/2002,LAL vs. POR,POR,26602,13787,74,92.06,1,0,0.776035008,0.223964992
26620,Running Jump Shot,Jump Shot,9,40100163,33.9093,7,135,-118.2628,11,1,1,01FEB01:00:00:00,2,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/28/2002,LAL @ POR,POR,26606,14804,69,92.81,1,1,0.19439808,0.80560192
26621,Driving Layup Shot,Layup,193,40100163,34.0443,0,0,-118.2698,2,2,1,01FEB01:00:00:00,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/28/2002,LAL @ POR,POR,26613,14804,69,92.81,1,1,0.239269883,0.760730117
26622,Jump Shot,Jump Shot,245,40100163,34.0333,-107,11,-118.3768,11,3,1,01FEB01:00:00:00,9,10,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/28/2002,LAL @ POR,POR,26615,14804,69,92.81,1,0,0.77522449,0.22477551
26623,Jump Shot,Jump Shot,310,40100163,33.9683,-178,76,-118.4478,4,3,1,01FEB01:00:00:00,45,19,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/28/2002,LAL @ POR,POR,26618,14804,69,92.81,1,0,0.737664638,0.262335362
26639,Driving Dunk Shot,Dunk,198,40100231,34.0443,0,0,-118.2698,7,2,1,01FEB01:00:00:00,12,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,5/5/2002,LAL vs. SAS,SAS,26628,15262,68,95.84,1,1,0.023789774,0.976210226
26640,Running Jump Shot,Jump Shot,222,40100231,33.9873,-12,57,-118.2818,5,2,1,01FEB01:00:00:00,18,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,5/5/2002,LAL vs. SAS,SAS,26630,15262,68,95.84,1,1,0.265146141,0.734853859
26641,Jump Shot,Jump Shot,365,40100231,33.9113,58,133,-118.2118,2,3,1,01FEB01:00:00:00,47,14,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,5/5/2002,LAL vs. SAS,SAS,26635,15262,68,95.84,1,0,0.640187223,0.359812777
26660,Jump Shot,Jump Shot,72,40100232,33.8253,-4,219,-118.2738,4,1,1,01FEB01:00:00:00,0,21,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,5/7/2002,LAL vs. SAS,SAS,26645,14348,72,96.38,1,0,0.655048197,0.344951803
